fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
974,Mid,2575.152141,5860,2575.151521,217.8685000003497,1.1134948428682254,0.38934204833848135,0.4600966530186789,0.3900768458843231,0.4733437001705169,True,5,Mid|5,NA3:NA3_baseline:000,975.0,2575.453741,Dashboard|5,Mid|5 -> Dashboard|5,0.30159999999978027,Mid,Dashboard
976,Dashboard,2575.621296,5874,2575.6074315,161.3839999999982,0.8208499772326403,0.4210865437984467,0.47859147787094114,0.4196559190750122,0.4863559007644653,True,5,Dashboard|5,NA3:NA3_baseline:000,977.0,2575.822363,Mid|5,Dashboard|5 -> Mid|5,0.2010670000004211,Dashboard,Mid
981,Mid,2576.492584,5900,2576.4990785,80.69249999971362,0.4716236803883906,0.3985421508550644,0.4531271532177925,0.3998316824436188,0.4532437920570373,True,5,Mid|5,NA3:NA3_baseline:000,982.0,2576.626628,Dashboard|5,Mid|5 -> Dashboard|5,0.13404399999990346,Mid,Dashboard
984,Dashboard,2577.028761,5916,2577.027612,189.62650000003123,1.324759597284637,0.36665073888642447,0.4797409943171909,0.3682969510555267,0.4670491814613342,True,5,Dashboard|5,NA3:NA3_baseline:000,985.0,2577.263338,Mid|5,Dashboard|5 -> Mid|5,0.23457700000017212,Dashboard,Mid
988,Mid,2577.967071,5944,2577.983813,88.76150000014604,0.6999251162810403,0.1985101737082004,0.48325952887535095,0.1976830959320068,0.4853539764881134,True,4,Mid|4,NA3:NA3_baseline:000,989.0,2578.101115,Dashboard|4,Mid|4 -> Dashboard|4,0.13404399999990346,Mid,Dashboard
990,Dashboard,2578.302181,5954,2578.2904435,217.86799999972573,1.4966778864650134,0.22276026649134498,0.601770784173693,0.2200319617986679,0.5989600419998169,True,4,Dashboard|4,NA3:NA3_baseline:000,991.0,2578.57027,Mid|4,Dashboard|4 -> Mid|4,0.26808900000014546,Dashboard,Mid
995,Mid,2579.441558,5988,2579.456444,112.96850000007908,1.0492073901744463,0.37546464800834656,0.4707008242607117,0.3773143887519836,0.4707981646060943,True,5,Mid|5,NA3:NA3_baseline:000,996.0,2579.609113,Dashboard|7,Mid|5 -> Dashboard|7,0.16755499999999302,Mid,Dashboard
997,Dashboard,2579.776668,5998,2579.7751775,84.72650000021531,1.4294048590812467,0.3894917567571004,0.49824381868044537,0.3898998200893402,0.4941594302654266,True,5,Dashboard|5,NA3:NA3_baseline:000,998.0,2579.944224,Mid|5,Dashboard|5 -> Mid|5,0.1675559999998768,Dashboard,Mid
1012,Mid,2582.692131,6085,2582.6881620000004,217.8689999996095,1.1776292868179274,0.4607133993080684,0.5111739550318036,0.4645243883132934,0.5217770338058472,True,5,Mid|5,NA3:NA3_baseline:000,1013.0,2583.027241,Dashboard|5,Mid|5 -> Dashboard|5,0.33510999999998603,Mid,Dashboard
1013,Dashboard,2583.027241,6095,2583.0189995,161.38450000016746,1.2434000141170556,0.35628441472848255,0.5027439991633097,0.3561862111091614,0.5034961104393005,True,5,Dashboard|5,NA3:NA3_baseline:000,1013.0,2583.127775,Left|5,Dashboard|5 -> Left|5,0.10053400000015245,Dashboard,Left
1013,Left,2583.127775,6098,2583.0189995,161.38450000016746,1.2434000141170556,0.4513830542564392,0.4174464344978332,0.4513830542564392,0.4174464344978332,True,5,Left|5,NA3:NA3_baseline:000,1014.0,2583.194797,Dashboard|5,Left|5 -> Dashboard|5,0.0670220000001791,Left,Dashboard
1014,Dashboard,2583.194797,6100,2583.1844185,217.868499999895,1.4126574202788826,0.3480146399566105,0.5578908579690116,0.3469448089599609,0.5642039775848389,True,5,Dashboard|5,NA3:NA3_baseline:000,1015.0,2583.496396,Mid|5,Dashboard|5 -> Mid|5,0.3015989999998965,Dashboard,Mid
1019,Mid,2584.267151,6132,2584.277796,125.07250000044225,0.5778195167747951,0.4731187283992767,0.4983926832675934,0.4715432524681091,0.5013584494590759,True,5,Mid|5,NA3:NA3_baseline:000,1020.0,2584.434706,Dashboard|5,Mid|5 -> Dashboard|5,0.16755499999999302,Mid,Dashboard
1022,Dashboard,2584.87035,6150,2584.8547445000004,169.4534999996904,1.2340623216975737,0.37692611416180927,0.5310175319512686,0.3768806457519531,0.5273513793945312,True,5,Dashboard|5,NA3:NA3_baseline:000,1023.0,2585.104927,Mid|5,Dashboard|5 -> Mid|5,0.23457699999971737,Dashboard,Mid
1027,Mid,2585.909193,6181,2585.9077765,92.79549999973824,0.4738578905695936,0.5360918492078781,0.5453637391328812,0.6187715530395508,0.6255844235420227,True,5,Mid|5,NA3:NA3_baseline:000,1028.0,2586.076748,Left|6,Mid|5 -> Left|6,0.16755499999999302,Mid,Left
1029,Left,2586.14377,6188,2586.1498525,141.2110000001121,1.3199809645229543,0.761791929602623,0.5809387117624283,0.785517156124115,0.5108291506767273,True,6,Left|6,NA3:NA3_baseline:000,1030.0,2586.344837,Mid|5,Left|6 -> Mid|5,0.20106699999996636,Left,Mid
1032,Mid,2586.746969,6206,2586.759078,217.86799999972573,1.3046895186514151,0.509592816233635,0.49927984550595284,0.5141138434410095,0.5010549426078796,True,5,Mid|5,NA3:NA3_baseline:000,1033.0,2587.015058,Dashboard|5,Mid|5 -> Dashboard|5,0.26808900000014546,Mid,Dashboard
1033,Dashboard,2587.015058,6214,2587.0253620000003,112.9689999997936,1.4722010896782425,0.4348037302494049,0.520417308807373,0.4358936250209808,0.521379828453064,True,5,Dashboard|5,NA3:NA3_baseline:000,1033.0,2587.149102,Mid|2,Dashboard|5 -> Mid|2,0.13404399999990346,Dashboard,Mid
1033,Mid,2587.149102,6218,2587.0253620000003,112.9689999997936,1.4722010896782425,0.6252866387367249,0.198484256863594,0.6252866387367249,0.198484256863594,True,2,Mid|2,NA3:NA3_baseline:000,1034.0,2587.182613,Dashboard|5,Mid|2 -> Dashboard|5,0.03351100000008955,Mid,Dashboard
1035,Dashboard,2587.283146,6222,2587.267438,133.1415000004199,0.7108405273336549,0.33471265435218805,0.4789287090301514,0.3328746855258941,0.4786539077758789,True,5,Dashboard|5,NA3:NA3_baseline:000,1036.0,2587.450702,Mid|5,Dashboard|5 -> Mid|5,0.1675559999998768,Dashboard,Mid
1042,Mid,2588.556567,6260,2588.562546,217.868499999895,1.2186241431351592,0.46393442526459694,0.49861719086766243,0.4599551260471344,0.4880102872848511,True,5,Mid|5,NA3:NA3_baseline:000,1043.0,2588.891677,Dashboard|5,Mid|5 -> Dashboard|5,0.33510999999998603,Mid,Dashboard
1046,Dashboard,2589.360832,6284,2589.3694665,217.86900000006423,0.9476802112104448,0.3037085272371769,0.4100545160472393,0.3023563325405121,0.3980487287044525,True,4,Dashboard|4,NA3:NA3_baseline:000,1046.0,2589.394343,Left|7,Dashboard|4 -> Left|7,0.03351100000008955,Dashboard,Left
1046,Left,2589.394343,6285,2589.3694665,217.86900000006423,0.9476802112104448,0.0266483034938573,0.8244259357452393,0.0266483034938573,0.8244259357452393,True,7,Left|7,NA3:NA3_baseline:000,1047.0,2589.59541,Dashboard|5,Left|7 -> Dashboard|5,0.20106699999996636,Left,Dashboard
1048,Dashboard,2589.829987,6298,2589.813273,108.93450000003212,0.599599425939525,0.3347885385155678,0.4708993658423424,0.3330838084220886,0.4743705987930298,True,5,Dashboard|5,NA3:NA3_baseline:000,1049.0,2589.964032,Mid|5,Dashboard|5 -> Mid|5,0.13404499999978725,Dashboard,Mid
1057,Mid,2591.405007,6345,2591.406942,104.89949999964664,1.26380305866227,0.4382810667157173,0.43547651916742325,0.440084844827652,0.4346837699413299,True,5,Mid|5,NA3:NA3_baseline:000,1058.0,2591.572563,Dashboard|5,Mid|5 -> Dashboard|5,0.16755600000033155,Mid,Dashboard
1058,Dashboard,2591.572563,6350,2591.5602565,217.86900000006423,1.397695891622447,0.35008946912629263,0.5530403937612262,0.3494319021701813,0.5521702766418457,True,5,Dashboard|5,NA3:NA3_baseline:000,1058.0,2591.740118,Left|4,Dashboard|5 -> Left|4,0.16755499999999302,Dashboard,Left
1058,Left,2591.740118,6355,2591.5602565,217.86900000006423,1.397695891622447,0.2552036941051483,0.4646590054035187,0.2552036941051483,0.4646590054035187,True,4,Left|4,NA3:NA3_baseline:000,1059.0,2591.773629,Dashboard|5,Left|4 -> Dashboard|5,0.033510999999634805,Left,Dashboard
1059,Dashboard,2591.773629,6356,2591.78216,181.55750000005355,0.7351724050276616,0.37932828068733215,0.5528522218976702,0.3806245326995849,0.5671606659889221,True,5,Dashboard|5,NA3:NA3_baseline:000,1060.0,2592.008206,Mid|5,Dashboard|5 -> Mid|5,0.23457700000017212,Dashboard,Mid
1095,Mid,2599.38064,6581,2599.3672165,133.1415000004199,0.9242869259256028,0.492098730802536,0.4910314679145813,0.4906231462955475,0.4898863434791565,True,5,Mid|5,NA3:NA3_baseline:000,1096.0,2599.548196,Dashboard|4,Mid|5 -> Dashboard|4,0.16755600000033155,Mid,Dashboard
1097,Dashboard,2599.749262,6592,2599.7464695,217.86799999972573,1.244378629646193,0.34562824027878897,0.49129483103752136,0.3407321870326996,0.4936583042144775,True,5,Dashboard|5,NA3:NA3_baseline:000,1097.0,2599.782773,Left|4,Dashboard|5 -> Left|4,0.03351100000008955,Dashboard,Left
1097,Left,2599.782773,6593,2599.7464695,217.86799999972573,1.244378629646193,0.1684627532958984,0.592681348323822,0.1684627532958984,0.592681348323822,True,4,Left|4,NA3:NA3_baseline:000,1098.0,2600.017351,Mid|5,Left|4 -> Mid|5,0.2345780000000559,Left,Mid
1126,Mid,2606.417964,6791,2606.407601,104.90000000027068,0.6921715751078076,0.491943784058094,0.46162180602550507,0.4942696690559387,0.4625653624534607,True,5,Mid|5,NA3:NA3_baseline:000,1127.0,2606.552008,Dashboard|5,Mid|5 -> Dashboard|5,0.13404399999990346,Mid,Dashboard
1127,Dashboard,2606.552008,6795,2606.552847,217.86800000018047,1.4812685492795403,0.3610345609486103,0.5413243770599365,0.3617054522037506,0.5355137586593628,True,5,Dashboard|5,NA3:NA3_baseline:000,1128.0,2606.853608,Mid|5,Dashboard|5 -> Mid|5,0.30159999999978027,Dashboard,Mid
1137,Mid,2608.361605,6849,2608.35228,165.41899999992893,1.2658523961390749,0.45953409373760223,0.5294152597586314,0.467241108417511,0.538367509841919,True,5,Mid|5,NA3:NA3_baseline:000,1138.0,2608.730227,Dashboard|4,Mid|5 -> Dashboard|4,0.36862199999995937,Mid,Dashboard
1138,Dashboard,2608.730227,6860,2608.731533,129.10749999991822,1.440648415159391,0.321648234128952,0.5699994683265686,0.3214908838272095,0.482707679271698,True,4,Dashboard|4,NA3:NA3_baseline:000,1139.0,2608.931293,Mid|5,Dashboard|4 -> Mid|5,0.20106600000008257,Dashboard,Mid
1179,Mid,2616.839904,7102,2616.828984,217.8685000003497,0.6050307710793672,0.4563711328165871,0.49275863596371244,0.4625698029994964,0.4932740330696106,True,5,Mid|5,NA3:NA3_baseline:000,1180.0,2617.141504,Dashboard|8,Mid|5 -> Dashboard|8,0.301600000000235,Mid,Dashboard
1181,Dashboard,2617.275548,7115,2617.268756,149.28050000025905,1.3903050915584376,0.3037277817726135,0.5685581207275391,0.3063198626041412,0.574044406414032,True,4,Dashboard|4,NA3:NA3_baseline:000,1182.0,2617.476615,Mid|5,Dashboard|4 -> Mid|5,0.20106699999996636,Dashboard,Mid
1206,Mid,2623.207007,7292,2623.203659,169.45300000043062,1.2721031731109618,0.44459230701128644,0.42011262973149616,0.4372179508209228,0.4183382093906402,True,5,Mid|5,NA3:NA3_baseline:000,1207.0,2623.408073,Dashboard|5,Mid|5 -> Dashboard|5,0.20106600000008257,Mid,Dashboard
1208,Dashboard,2623.508606,7301,2623.510289,137.17600000018138,1.469087575512079,0.3359398484230042,0.5017415225505829,0.3366338610649109,0.5038703083992004,True,5,Dashboard|5,NA3:NA3_baseline:000,1209.0,2623.743184,Mid|5,Dashboard|5 -> Mid|5,0.2345780000000559,Dashboard,Mid
1213,Mid,2624.446916,7329,2624.446317,217.868499999895,0.9109716720332544,0.31227525642939974,0.45783241731779917,0.313110738992691,0.4601482450962066,True,4,Mid|4,NA3:NA3_baseline:000,1214.0,2624.748515,Dashboard|4,Mid|4 -> Dashboard|4,0.3015990000003512,Mid,Dashboard
1215,Dashboard,2624.849049,7341,2624.8457425,133.1425000003037,1.2295379302428069,0.31259435415267944,0.5511938452720642,0.3113647997379303,0.5512703657150269,True,4,Dashboard|4,NA3:NA3_baseline:000,1216.0,2625.016604,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
1226,Mid,2626.826201,7400,2626.8388375000004,161.3839999999982,0.4727505795026834,0.3989753872156143,0.44787504772345227,0.4062142670154571,0.4221269488334656,True,5,Mid|5,NA3:NA3_baseline:000,1227.0,2627.027268,Dashboard|5,Mid|5 -> Dashboard|5,0.20106699999996636,Mid,Dashboard
1231,Dashboard,2627.630467,7424,2627.645758,217.8689999996095,0.826734438361945,0.30845906585454935,0.5128729343414307,0.3104012012481689,0.5132890343666077,True,4,Dashboard|4,NA3:NA3_baseline:000,1232.0,2627.865044,Mid|4,Dashboard|4 -> Mid|4,0.23457700000017212,Dashboard,Mid
1231,Mid,2627.865044,7431,2627.645758,217.8689999996095,0.826734438361945,0.1771404892206192,0.5017783641815186,0.1771404892206192,0.5017783641815186,True,4,Mid|4,NA3:NA3_baseline:000,1232.0,2627.865044,Dashboard|5,Mid|4 -> Dashboard|5,0.0,Mid,Dashboard
1233,Dashboard,2628.0326,7436,2628.0411495,173.48800000036135,1.358766858212062,0.3070010840892792,0.42109160125255585,0.3084681034088135,0.4148783981800079,True,4,Dashboard|4,NA3:NA3_baseline:000,1234.0,2628.267177,Mid|5,Dashboard|4 -> Mid|5,0.23457700000017212,Dashboard,Mid
1240,Mid,2629.373042,7476,2629.3645,217.8680000006352,1.3439887710630851,0.36899151120867046,0.4905475676059723,0.3684181571006775,0.4905613958835602,True,5,Mid|5,NA3:NA3_baseline:000,1241.0,2629.60762,Dashboard|7,Mid|5 -> Dashboard|7,0.2345780000000559,Mid,Dashboard
1242,Dashboard,2629.808686,7489,2629.8042715,217.868499999895,1.3158259695589265,0.3491907928671156,0.6057966436658587,0.3463194966316223,0.5985901951789856,True,5,Dashboard|5,NA3:NA3_baseline:000,1242.0,2629.94273,Mid|6,Dashboard|5 -> Mid|6,0.1340440000003582,Dashboard,Mid
1242,Mid,2629.94273,7493,2629.8042715,217.868499999895,1.3158259695589265,0.6916620135307312,0.3979668915271759,0.6916620135307312,0.3979668915271759,True,6,Mid|6,NA3:NA3_baseline:000,1243.0,2630.009752,Dashboard|4,Mid|6 -> Dashboard|4,0.06702199999972436,Mid,Dashboard
1244,Dashboard,2630.24433,7502,2630.248078,217.86900000006423,1.2849398069604856,0.28233839944005007,0.48926060274243355,0.2815359830856323,0.4725074768066406,True,4,Dashboard|4,NA3:NA3_baseline:000,1244.0,2630.445396,Left|7,Dashboard|4 -> Left|7,0.20106600000008257,Dashboard,Left
1244,Left,2630.445396,7508,2630.248078,217.86900000006423,1.2849398069604856,0.1029264330863952,0.7094063758850098,0.1029264330863952,0.7094063758850098,True,7,Left|7,NA3:NA3_baseline:000,1245.0,2630.478907,Dashboard|4,Left|7 -> Dashboard|4,0.03351100000008955,Left,Dashboard
1245,Dashboard,2630.478907,7509,2630.4699815,189.62650000003123,1.326366158819991,0.31995101273059845,0.521459718545278,0.3184130489826202,0.5177003741264343,True,4,Dashboard|4,NA3:NA3_baseline:000,1246.0,2630.713485,Mid|5,Dashboard|4 -> Mid|5,0.2345780000000559,Dashboard,Mid
1248,Mid,2631.249662,7532,2631.252695,169.45299999952113,1.0813126453105415,0.2626556207736333,0.47912200291951496,0.2657729387283325,0.4710188806056976,True,4,Mid|4,NA3:NA3_baseline:000,1249.0,2631.551261,Dashboard|4,Mid|4 -> Dashboard|4,0.3015989999998965,Mid,Dashboard
1252,Dashboard,2632.087438,7557,2632.0757535,153.31499999956577,1.044484661746846,0.3574679136276245,0.49418944120407104,0.3577431738376617,0.4872586131095886,True,5,Dashboard|5,NA3:NA3_baseline:000,1252.0,2632.187972,Mid|2,Dashboard|5 -> Mid|2,0.10053400000015245,Dashboard,Mid
1255,Mid,2632.657126,7574,2632.656737,181.55699999988428,0.8148198973080093,0.36507144073645276,0.4829140653212865,0.3657392561435699,0.4841598570346832,True,5,Mid|5,NA3:NA3_baseline:000,1256.0,2632.891704,Dashboard|4,Mid|5 -> Dashboard|4,0.2345780000000559,Mid,Dashboard
1262,Dashboard,2633.964058,7613,2633.967983,141.21149999982663,0.7231688138625079,0.3787358343601227,0.6553385376930236,0.3816386759281158,0.6444321870803833,True,5,Dashboard|5,NA3:NA3_baseline:000,1263.0,2634.165124,Mid|5,Dashboard|5 -> Mid|5,0.20106600000008257,Dashboard,Mid
1268,Mid,2635.270989,7652,2635.2711605,217.86900000006423,0.71355739067353,0.4097160659730434,0.49324827641248703,0.4267418980598449,0.5093862414360046,True,5,Mid|5,NA3:NA3_baseline:000,1268.0,2635.438545,Right|2,Mid|5 -> Right|2,0.1675559999998768,Mid,Right
1268,Right,2635.438545,7657,2635.2711605,217.86900000006423,0.71355739067353,0.3682456016540527,0.2025665193796157,0.3682456016540527,0.2025665193796157,True,2,Right|2,NA3:NA3_baseline:000,1269.0,2635.505567,Mid|5,Right|2 -> Mid|5,0.0670220000001791,Right,Mid
1269,Mid,2635.505567,7659,2635.493064,157.34949999978198,0.9775515020821492,0.45499305725097655,0.5229093074798584,0.4177588522434234,0.4897245168685913,True,5,Mid|5,NA3:NA3_baseline:000,1270.0,2635.706633,Dashboard|5,Mid|5 -> Dashboard|5,0.20106599999962782,Mid,Dashboard
1272,Dashboard,2636.008233,7674,2635.9973895000003,149.27999999963504,1.263802237568965,0.2593683242797852,0.5271059393882751,0.2585959136486053,0.5149492621421814,True,4,Dashboard|4,NA3:NA3_baseline:000,1273.0,2636.175788,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
1282,Mid,2637.683786,7724,2637.6919230000003,177.52249999966807,1.0143338195879266,0.3998494531427111,0.46191667658942087,0.3986802101135254,0.4554808437824249,True,5,Mid|5,NA3:NA3_baseline:000,1283.0,2637.951874,Dashboard|4,Mid|5 -> Dashboard|4,0.2680879999998069,Mid,Dashboard
1284,Dashboard,2638.152941,7738,2638.168006,217.86900000006423,1.1438643270960247,0.3701668716967106,0.6061004251241684,0.3720649480819702,0.6035951375961304,True,5,Dashboard|5,NA3:NA3_baseline:000,1285.0,2638.421029,Mid|5,Dashboard|5 -> Mid|5,0.2680880000002617,Dashboard,Mid
1300,Mid,2641.26947,7831,2641.270617,112.9689999997936,0.5838743874845764,0.42410650849342346,0.4017945528030395,0.4243554174900055,0.3990746438503265,True,5,Mid|5,NA3:NA3_baseline:000,1301.0,2641.403514,Dashboard|8,Mid|5 -> Dashboard|8,0.13404399999990346,Mid,Dashboard
1303,Dashboard,2641.638091,7842,2641.637766,165.41899999992893,0.6245650755115901,0.39020979404449463,0.6467669606208801,0.3922848403453827,0.6338714361190796,True,5,Dashboard|5,NA3:NA3_baseline:000,1304.0,2641.839158,Mid|5,Dashboard|5 -> Mid|5,0.2010670000004211,Dashboard,Mid
1310,Mid,2643.079067,7885,2643.086189,165.41899999992893,0.991442383155115,0.3782638907432556,0.48155468702316284,0.3790588080883026,0.4805659055709839,True,5,Mid|5,NA3:NA3_baseline:000,1311.0,2643.280134,Dashboard|7,Mid|5 -> Dashboard|7,0.20106699999996636,Mid,Dashboard
1313,Dashboard,2643.581733,7900,2643.582445,80.69250000016837,1.3637261953158692,0.28977555036544794,0.4715495506922404,0.2906384170055389,0.46670001745224,True,4,Dashboard|4,NA3:NA3_baseline:000,1314.0,2643.715777,Mid|5,Dashboard|4 -> Mid|5,0.13404399999990346,Dashboard,Mid
1328,Mid,2646.396662,7984,2646.402634,137.17650000035064,1.328868778105877,0.32708823084831234,0.5121065735816955,0.3272628784179687,0.5139361619949341,True,4,Mid|4,NA3:NA3_baseline:000,1329.0,2646.63124,Dashboard|4,Mid|4 -> Dashboard|4,0.2345780000000559,Mid,Dashboard
1330,Dashboard,2646.899328,7999,2646.910994,84.72700000038458,1.416469320282989,0.31875441968441004,0.46980080753564835,0.3182768523693084,0.4755844473838806,True,4,Dashboard|4,NA3:NA3_baseline:000,1331.0,2647.100395,Mid|5,Dashboard|4 -> Mid|5,0.20106699999996636,Dashboard,Mid
1331,Mid,2647.100395,8005,2647.10062,217.86900000006423,1.4566562374925511,0.3429430499672889,0.4583187848329544,0.3432166278362274,0.4633270502090454,True,5,Mid|5,NA3:NA3_baseline:000,1331.0,2647.200928,Left|8,Mid|5 -> Left|8,0.10053300000026866,Mid,Left
1331,Left,2647.200928,8008,2647.10062,217.86900000006423,1.4566562374925511,0.6263306736946106,0.7559486627578735,0.6263306736946106,0.7559486627578735,True,8,Left|8,NA3:NA3_baseline:000,1332.0,2647.334972,Mid|5,Left|8 -> Mid|5,0.13404399999990346,Left,Mid
1355,Mid,2651.557366,8138,2651.5709625,197.6955000000089,1.009213805767142,0.5020992500441415,0.5256111366408212,0.5015112161636353,0.5397006869316101,True,5,Mid|5,NA3:NA3_baseline:000,1356.0,2651.825455,Dashboard|5,Mid|5 -> Dashboard|5,0.26808900000014546,Mid,Dashboard
1356,Dashboard,2651.825455,8146,2651.8130385,117.0035000000098,1.4057666666973856,0.37493453174829483,0.5984648913145065,0.372887372970581,0.5878353714942932,True,5,Dashboard|5,NA3:NA3_baseline:000,1356.0,2651.892477,Left|4,Dashboard|5 -> Left|4,0.06702199999972436,Dashboard,Left
1356,Left,2651.892477,8148,2651.8130385,117.0035000000098,1.4057666666973856,0.0821133330464363,0.5718476176261902,0.0821133330464363,0.5718476176261902,True,4,Left|4,NA3:NA3_baseline:000,1357.0,2651.925988,Dashboard|5,Left|4 -> Dashboard|5,0.03351100000008955,Left,Dashboard
1357,Dashboard,2651.925988,8149,2651.9340765,217.8685000003497,0.9185459603323122,0.33981202542781824,0.49564383924007416,0.3362553417682647,0.5006844401359558,True,5,Dashboard|5,NA3:NA3_baseline:000,1357.0,2651.99301,Left|4,Dashboard|5 -> Left|4,0.0670220000001791,Dashboard,Left
1357,Left,2651.99301,8151,2651.9340765,217.8685000003497,0.9185459603323122,0.2616446018218994,0.531729519367218,0.2616446018218994,0.531729519367218,True,4,Left|4,NA3:NA3_baseline:000,1358.0,2652.261099,Mid|5,Left|4 -> Mid|5,0.2680889999996907,Left,Mid
1393,Mid,2659.365444,8371,2659.3577485,185.5915000001005,0.9540479911111142,0.49281980593999225,0.5042229692141215,0.4885164201259613,0.5114007592201233,True,5,Mid|5,NA3:NA3_baseline:000,1394.0,2659.600022,Dashboard|5,Mid|5 -> Dashboard|5,0.2345780000000559,Mid,Dashboard
1395,Dashboard,2659.700555,8381,2659.7168285,209.7990000002028,1.413395906367392,0.3752021566033363,0.47735659033060074,0.3756688833236694,0.469987690448761,True,5,Dashboard|5,NA3:NA3_baseline:000,1396.0,2660.002154,Mid|5,Dashboard|5 -> Mid|5,0.3015989999998965,Dashboard,Mid
1415,Mid,2663.822416,8504,2663.8361595,92.795500000193,0.5538262341398598,0.4362579509615898,0.46549973636865616,0.4378142952919006,0.4710723459720611,True,5,Mid|5,NA3:NA3_baseline:000,1416.0,2664.124015,Dashboard|4,Mid|5 -> Dashboard|4,0.3015989999998965,Mid,Dashboard
1418,Dashboard,2664.492637,8524,2664.481696,80.69200000045385,1.392763501052459,0.2603214184443156,0.3531002501646678,0.2602953314781189,0.3505173921585083,True,4,Dashboard|4,NA3:NA3_baseline:000,1419.0,2664.626681,Mid|5,Dashboard|4 -> Mid|5,0.1340440000003582,Dashboard,Mid
1424,Mid,2665.732546,8561,2665.7485615,92.79649999962204,0.5505799302653097,0.30529803782701487,0.47440180182456965,0.3055355846881866,0.4735128283500671,True,4,Mid|4,NA3:NA3_baseline:000,1425.0,2665.86659,Dashboard|5,Mid|4 -> Dashboard|5,0.13404399999990346,Mid,Dashboard
1427,Dashboard,2666.101168,8572,2666.1157110000004,84.72649999976056,0.8720531181031643,0.26269224286079407,0.39884063601493835,0.2677018344402313,0.3949556946754455,True,4,Dashboard|4,NA3:NA3_baseline:000,1428.0,2666.268723,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
1447,Mid,2669.988451,8688,2669.9808615,141.21149999982663,0.9217517241356968,0.41827471256256105,0.4768122136592865,0.4200855493545532,0.4757930040359497,True,5,Mid|5,NA3:NA3_baseline:000,1448.0,2670.156007,Dashboard|5,Mid|5 -> Dashboard|5,0.1675559999998768,Mid,Dashboard
